class,order,family,genus,species,scientificName,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,elevation,eventDate,month,year,speciesKey,recordedBy,geometry,oso_2024,code,label_fr,label_en
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.30448,6.54227,250.0,1987.0,2019-05-28,5.0,2019,2473682.0,FERRIEUX Thibaut,POINT (6.54227 44.30448),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.39838,6.42248,250.0,2105.0,2019-06-18,6.0,2019,2473682.0,LHUILLIER Robin,POINT (6.42248 44.39838),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.8312,6.95551,250.0,2311.0,2019-02-15,2.0,2019,2473682.0,IMBERDIS Ludovic,POINT (6.95551 44.8312),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.25331,6.72713,25.0,2274.0,2019-05-16,5.0,2019,2473682.0,BELLEAU Eric,POINT (6.72713 44.25331),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67931,6.06069,25.0,1930.0,2019-06-02,6.0,2019,2473682.0,CLAMENS Alex,POINT (6.06069 44.67931),16,16,Forêt de feuillus,Hardwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.34323,6.73305,250.0,2046.0,2019-03-06,3.0,2019,2473682.0,BELLEAU Eric,POINT (6.73305 44.34323),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.02204,6.8993,250.0,1720.0,2019-10-26,10.0,2019,2473682.0,SCHIMA Léo,POINT (6.8993 44.02204),19,19,Landes ligneuses / broussailles,Woody moorlands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.69856,6.88299,250.0,2283.0,2019-12-30,12.0,2019,2473682.0,COURSIER Cyril,POINT (6.88299 44.69856),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.63605,5.99525,25.0,1660.0,2019-05-22,5.0,2019,2473682.0,MAUROY Claude,POINT (5.99525 44.63605),16,16,Forêt de feuillus,Hardwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.59441,5.86696,25.0,2006.0,2019-06-01,6.0,2019,2473682.0,PALOMARES Vincent,POINT (5.86696 44.59441),13,13,Prairies,Grasslands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.30448,6.54227,250.0,2144.0,2019-05-10,5.0,2019,2473682.0,JARDIN Jean-Luc,POINT (6.54227 44.30448),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.21046,6.66168,250.0,1770.0,2019-10-13,10.0,2019,2473682.0,BUISSON Martin,POINT (6.66168 44.21046),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.20836,6.72418,250.0,2400.0,2019-10-05,10.0,2019,2473682.0,GUENON Alain,POINT (6.72418 44.20836),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.63774,5.93225,25.0,1659.0,2019-10-25,10.0,2019,2473682.0,CORAIL Marc,POINT (5.93225 44.63774),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.21456,6.53666,250.0,2084.0,2019-09-01,9.0,2019,2473682.0,BELLEAU Eric,POINT (6.53666 44.21456),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.63433,6.05824,250.0,1647.0,2019-02-24,2.0,2019,2473682.0,DUPLAND Eliane,POINT (6.05824 44.63433),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.62707,6.31018,25.0,2041.0,2019-05-10,5.0,2019,2473682.0,CORAIL Marc,POINT (6.31018 44.62707),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.68103,5.99764,25.0,1707.0,2019-06-02,6.0,2019,2473682.0,CORAIL Marc,POINT (5.99764 44.68103),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",43.99284,7.64638,250.0,1997.0,2019-02-10,2.0,2019,2473682.0,CARTA Enrico,POINT (7.64638 43.99284),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.68103,5.99764,25.0,1765.0,2019-03-23,3.0,2019,2473682.0,CORAIL Marc,POINT (5.99764 44.68103),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.60864,6.8768,250.0,2089.0,2019-10-14,10.0,2019,2473682.0,ROBIN Dominique,POINT (6.8768 44.60864),19,19,Landes ligneuses / broussailles,Woody moorlands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.60864,6.8768,250.0,2186.0,2019-05-16,5.0,2019,2473682.0,BRETON François,POINT (6.8768 44.60864),19,19,Landes ligneuses / broussailles,Woody moorlands
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.06699,6.90238,250.0,1889.0,2019-01-27,1.0,2019,2473682.0,PADILLA Hugo,POINT (6.90238 44.06699),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.35145,6.48242,250.0,2281.0,2019-03-09,3.0,2019,2473682.0,BELLEAU Eric,POINT (6.48242 44.35145),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.30448,6.54227,250.0,2031.0,2019-05-10,5.0,2019,2473682.0,JARDIN Jean-Luc,POINT (6.54227 44.30448),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.75616,6.50749,25.0,2000.0,2019-04-20,4.0,2019,2473682.0,BALESTRA Robert,POINT (6.50749 44.75616),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.67204,6.31283,25.0,1969.0,2019-05-29,5.0,2019,2473682.0,CORAIL Marc,POINT (6.31283 44.67204),17,17,Forêt de conifères,Softwood forest
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.25331,6.72713,25.0,2287.0,2019-07-03,7.0,2019,2473682.0,BELLEAU Eric,POINT (6.72713 44.25331),20,20,Surfaces minérales naturelles,Natural mineral surfaces
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.65579,6.81691,25.0,2145.0,2019-10-13,10.0,2019,2473682.0,BONNEAU Pierre,POINT (6.81691 44.65579),18,18,Prairies naturelles,Natural grasslands and pastures
Aves,Galliformes,Phasianidae,Lyrurus,Lyrurus tetrix,"Lyrurus tetrix (Linnaeus, 1758)",44.21456,6.53666,250.0,1971.0,2019-09-07,9.0,2019,2473682.0,BELLEAU Eric,POINT (6.53666 44.21456),18,18,Prairies naturelles,Natural grasslands and pastures
